pointId,betaMDeg,speedMps,parameter,codePath,layer,referenceValue,perturbation,output,outputScale,derivative,normalizedSensitivity,fixedStateResidualDerivative,baselineStatus,finiteReal
B15_V020,15,20,cgX,mass.baselineCG,GEOMETRY,1,0.05,thetaDeg,10,-57.4945196406259,-5.74945196406259,1.94049269272919,CREDIBLE,1
B15_V020,15,20,cgX,mass.baselineCG,GEOMETRY,1,0.05,collectiveDeg,20,8.7529580985573,0.437647904927865,1.94049269272919,CREDIBLE,1
B15_V020,15,20,cgX,mass.baselineCG,GEOMETRY,1,0.05,cyclicLongDeg,20,-107.444050905296,-5.37220254526481,1.94049269272919,CREDIBLE,1
B15_V020,15,20,cgX,mass.baselineCG,GEOMETRY,1,0.05,elevatorDeg,20,0,0,1.94049269272919,CREDIBLE,1
B15_V020,15,20,cgX,mass.baselineCG,GEOMETRY,1,0.05,minimumMarginProxy,0.2,0.125042258550819,0.625211292754095,1.94049269272919,CREDIBLE,1
B15_V020,15,20,cgX,mass.baselineCG,GEOMETRY,1,0.05,rotorLeftMyNm,5000,-5525.70066849436,-1.10514013369887,1.94049269272919,CREDIBLE,1
B15_V020,15,20,cgX,mass.baselineCG,GEOMETRY,1,0.05,rotorRightMyNm,5000,-5525.70066849436,-1.10514013369887,1.94049269272919,CREDIBLE,1
B15_V020,15,20,cgX,mass.baselineCG,GEOMETRY,1,0.05,wingMyNm,10000,-2327.31163618342,-0.232731163618342,1.94049269272919,CREDIBLE,1
B15_V020,15,20,cgX,mass.baselineCG,GEOMETRY,1,0.05,fuselageMyNm,2000,-297.471249437428,-0.148735624718714,1.94049269272919,CREDIBLE,1
B15_V020,15,20,cgX,mass.baselineCG,GEOMETRY,1,0.05,horizontalTailMyNm,10000,13359.2192782876,1.33592192782876,1.94049269272919,CREDIBLE,1
B15_V020,15,20,cgX,mass.baselineCG,GEOMETRY,1,0.05,verticalTailMyNm,2000,63.375991841686,0.031687995920843,1.94049269272919,CREDIBLE,1
B15_V020,15,20,cgX,mass.baselineCG,GEOMETRY,1,0.05,totalMyNm,1000,-253.588952480259,-0.253588952480259,1.94049269272919,CREDIBLE,1
B15_V020,15,20,cgZ,mass.baselineCG,GEOMETRY,0.5,0.03,thetaDeg,10,-10.0517411720816,-0.50258705860408,0.339255470183057,CREDIBLE,1
B15_V020,15,20,cgZ,mass.baselineCG,GEOMETRY,0.5,0.03,collectiveDeg,20,1.53027575231019,0.0382568938077547,0.339255470183057,CREDIBLE,1
B15_V020,15,20,cgZ,mass.baselineCG,GEOMETRY,0.5,0.03,cyclicLongDeg,20,-18.7843953985636,-0.469609884964091,0.339255470183057,CREDIBLE,1
B15_V020,15,20,cgZ,mass.baselineCG,GEOMETRY,0.5,0.03,elevatorDeg,20,0,0,0.339255470183057,CREDIBLE,1
B15_V020,15,20,cgZ,mass.baselineCG,GEOMETRY,0.5,0.03,minimumMarginProxy,0.2,0.02186108217586,0.0546527054396499,0.339255470183057,CREDIBLE,1
B15_V020,15,20,cgZ,mass.baselineCG,GEOMETRY,0.5,0.03,rotorLeftMyNm,5000,-1029.96352519325,-0.102996352519325,0.339255470183057,CREDIBLE,1
B15_V020,15,20,cgZ,mass.baselineCG,GEOMETRY,0.5,0.03,rotorRightMyNm,5000,-1029.96352519325,-0.102996352519325,0.339255470183057,CREDIBLE,1
B15_V020,15,20,cgZ,mass.baselineCG,GEOMETRY,0.5,0.03,wingMyNm,10000,-474.872499047046,-0.0237436249523523,0.339255470183057,CREDIBLE,1
B15_V020,15,20,cgZ,mass.baselineCG,GEOMETRY,0.5,0.03,fuselageMyNm,2000,137.168222004833,0.0342920555012083,0.339255470183057,CREDIBLE,1
B15_V020,15,20,cgZ,mass.baselineCG,GEOMETRY,0.5,0.03,horizontalTailMyNm,10000,2370.54242598419,0.118527121299209,0.339255470183057,CREDIBLE,1
B15_V020,15,20,cgZ,mass.baselineCG,GEOMETRY,0.5,0.03,verticalTailMyNm,2000,27.0018118146181,0.00675045295365454,0.339255470183057,CREDIBLE,1
B15_V020,15,20,cgZ,mass.baselineCG,GEOMETRY,0.5,0.03,totalMyNm,1000,-0.0870896299106564,-4.35448149553282e-05,0.339255470183057,CREDIBLE,1
B15_V020,15,20,tailArea,htail.S,GEOMETRY,4.5,0.09,thetaDeg,10,-0.377611552501141,-0.169925198625514,0.0176334493709203,CREDIBLE,1
B15_V020,15,20,tailArea,htail.S,GEOMETRY,4.5,0.09,collectiveDeg,20,0.0434495308791879,0.00977614444781727,0.0176334493709203,CREDIBLE,1
B15_V020,15,20,tailArea,htail.S,GEOMETRY,4.5,0.09,cyclicLongDeg,20,-0.687965577423041,-0.154792254920184,0.0176334493709203,CREDIBLE,1
B15_V020,15,20,tailArea,htail.S,GEOMETRY,4.5,0.09,elevatorDeg,20,0,0,0.0176334493709203,CREDIBLE,1
B15_V020,15,20,tailArea,htail.S,GEOMETRY,4.5,0.09,minimumMarginProxy,0.2,0.000620707583988411,0.0139659206397393,0.0176334493709203,CREDIBLE,1
B15_V020,15,20,tailArea,htail.S,GEOMETRY,4.5,0.09,rotorLeftMyNm,5000,140.882092981886,0.126793883683697,0.0176334493709203,CREDIBLE,1
B15_V020,15,20,tailArea,htail.S,GEOMETRY,4.5,0.09,rotorRightMyNm,5000,140.882092981865,0.126793883683679,0.0176334493709203,CREDIBLE,1
B15_V020,15,20,tailArea,htail.S,GEOMETRY,4.5,0.09,wingMyNm,10000,1.4502534421701,0.000652614048976545,0.0176334493709203,CREDIBLE,1
B15_V020,15,20,tailArea,htail.S,GEOMETRY,4.5,0.09,fuselageMyNm,2000,-0.967859132272508,-0.00217768304761314,0.0176334493709203,CREDIBLE,1
B15_V020,15,20,tailArea,htail.S,GEOMETRY,4.5,0.09,horizontalTailMyNm,10000,-282.680201125628,-0.127206090506533,0.0176334493709203,CREDIBLE,1
B15_V020,15,20,tailArea,htail.S,GEOMETRY,4.5,0.09,verticalTailMyNm,2000,0.434135007184455,0.000976803766165024,0.0176334493709203,CREDIBLE,1
B15_V020,15,20,tailArea,htail.S,GEOMETRY,4.5,0.09,totalMyNm,1000,0.000514155205295137,2.31369842382811e-06,0.0176334493709203,CREDIBLE,1
B15_V020,15,20,tailArmX,htail.rAC,GEOMETRY,5,0.1,thetaDeg,10,0.33195299715941,0.165976498579705,0.0112037176646351,CREDIBLE,1
B15_V020,15,20,tailArmX,htail.rAC,GEOMETRY,5,0.1,collectiveDeg,20,-0.0505364805721964,-0.0126341201430491,0.0112037176646351,CREDIBLE,1
B15_V020,15,20,tailArmX,htail.rAC,GEOMETRY,5,0.1,cyclicLongDeg,20,0.620343903173683,0.155085975793421,0.0112037176646351,CREDIBLE,1
B15_V020,15,20,tailArmX,htail.rAC,GEOMETRY,5,0.1,elevatorDeg,20,0,0,0.0112037176646351,CREDIBLE,1
B15_V020,15,20,tailArmX,htail.rAC,GEOMETRY,5,0.1,minimumMarginProxy,0.2,-0.000721949722459897,-0.0180487430614974,0.0112037176646351,CREDIBLE,1
B15_V020,15,20,tailArmX,htail.rAC,GEOMETRY,5,0.1,rotorLeftMyNm,5000,-127.224863459919,-0.127224863459919,0.0112037176646351,CREDIBLE,1
B15_V020,15,20,tailArmX,htail.rAC,GEOMETRY,5,0.1,rotorRightMyNm,5000,-127.224863459926,-0.127224863459926,0.0112037176646351,CREDIBLE,1
B15_V020,15,20,tailArmX,htail.rAC,GEOMETRY,5,0.1,wingMyNm,10000,-1.31112037255406,-0.000655560186277029,0.0112037176646351,CREDIBLE,1
B15_V020,15,20,tailArmX,htail.rAC,GEOMETRY,5,0.1,fuselageMyNm,2000,0.850831319514933,0.00212707829878733,0.0112037176646351,CREDIBLE,1
B15_V020,15,20,tailArmX,htail.rAC,GEOMETRY,5,0.1,horizontalTailMyNm,10000,255.291259382645,0.127645629691323,0.0112037176646351,CREDIBLE,1
B15_V020,15,20,tailArmX,htail.rAC,GEOMETRY,5,0.1,verticalTailMyNm,2000,-0.381641971068793,-0.000954104927671984,0.0112037176646351,CREDIBLE,1
B15_V020,15,20,tailArmX,htail.rAC,GEOMETRY,5,0.1,totalMyNm,1000,-0.000398561307966006,-1.99280653983003e-06,0.0112037176646351,CREDIBLE,1
B15_V020,15,20,tailIncidence,htail.incidence,GEOMETRY,0.0872664625997165,0.00436332312998582,thetaDeg,10,-23.328867438914,-0.203582773785174,1.09911176938047,CREDIBLE,1
B15_V020,15,20,tailIncidence,htail.incidence,GEOMETRY,0.0872664625997165,0.00436332312998582,collectiveDeg,20,2.67071504010826,0.0116531927081054,1.09911176938047,CREDIBLE,1
B15_V020,15,20,tailIncidence,htail.incidence,GEOMETRY,0.0872664625997165,0.00436332312998582,cyclicLongDeg,20,-42.8339808859805,-0.186898499549169,1.09911176938047,CREDIBLE,1
B15_V020,15,20,tailIncidence,htail.incidence,GEOMETRY,0.0872664625997165,0.00436332312998582,elevatorDeg,20,0,0,1.09911176938047,CREDIBLE,1
B15_V020,15,20,tailIncidence,htail.incidence,GEOMETRY,0.0872664625997165,0.00436332312998582,minimumMarginProxy,0.2,0.0381530720015497,0.0166474181544377,1.09911176938047,CREDIBLE,1
B15_V020,15,20,tailIncidence,htail.incidence,GEOMETRY,0.0872664625997165,0.00436332312998582,rotorLeftMyNm,5000,8771.72519438306,0.153095485722124,1.09911176938047,CREDIBLE,1
B15_V020,15,20,tailIncidence,htail.incidence,GEOMETRY,0.0872664625997165,0.00436332312998582,rotorRightMyNm,5000,8771.7251943828,0.15309548572212,1.09911176938047,CREDIBLE,1
B15_V020,15,20,tailIncidence,htail.incidence,GEOMETRY,0.0872664625997165,0.00436332312998582,wingMyNm,10000,89.5820490327095,0.000781750853151891,1.09911176938047,CREDIBLE,1
B15_V020,15,20,tailIncidence,htail.incidence,GEOMETRY,0.0872664625997165,0.00436332312998582,fuselageMyNm,2000,-59.7945422362015,-0.00260902909186132,1.09911176938047,CREDIBLE,1
B15_V020,15,20,tailIncidence,htail.incidence,GEOMETRY,0.0872664625997165,0.00436332312998582,horizontalTailMyNm,10000,-17601.0328494176,-0.153597987487008,1.09911176938047,CREDIBLE,1
B15_V020,15,20,tailIncidence,htail.incidence,GEOMETRY,0.0872664625997165,0.00436332312998582,verticalTailMyNm,2000,26.8208777836436,0.00117028156399895,1.09911176938047,CREDIBLE,1
B15_V020,15,20,tailIncidence,htail.incidence,GEOMETRY,0.0872664625997165,0.00436332312998582,totalMyNm,1000,-0.974076071609121,-8.50041730723561e-05,1.09911176938047,CREDIBLE,1
B15_V020,15,20,wingACX,wing.xAC,GEOMETRY,1,0.03,thetaDeg,10,2.60733242288159,0.260733242288159,0.0879998571297324,CREDIBLE,1
B15_V020,15,20,wingACX,wing.xAC,GEOMETRY,1,0.03,collectiveDeg,20,-0.396939944696377,-0.0198469972348188,0.0879998571297324,CREDIBLE,1
B15_V020,15,20,wingACX,wing.xAC,GEOMETRY,1,0.03,cyclicLongDeg,20,4.87250540263965,0.243625270131983,0.0879998571297324,CREDIBLE,1
B15_V020,15,20,wingACX,wing.xAC,GEOMETRY,1,0.03,elevatorDeg,20,0,0,0.0879998571297324,CREDIBLE,1
B15_V020,15,20,wingACX,wing.xAC,GEOMETRY,1,0.03,minimumMarginProxy,0.2,-0.00567057063851952,-0.0283528531925976,0.0879998571297324,CREDIBLE,1
B15_V020,15,20,wingACX,wing.xAC,GEOMETRY,1,0.03,rotorLeftMyNm,5000,-999.286691237035,-0.199857338247407,0.0879998571297324,CREDIBLE,1
B15_V020,15,20,wingACX,wing.xAC,GEOMETRY,1,0.03,rotorRightMyNm,5000,-999.286691237004,-0.199857338247401,0.0879998571297324,CREDIBLE,1
B15_V020,15,20,wingACX,wing.xAC,GEOMETRY,1,0.03,wingMyNm,10000,2618.12465251954,0.261812465251954,0.0879998571297324,CREDIBLE,1
B15_V020,15,20,wingACX,wing.xAC,GEOMETRY,1,0.03,fuselageMyNm,2000,6.68288256727741,0.00334144128363871,0.0879998571297324,CREDIBLE,1
B15_V020,15,20,wingACX,wing.xAC,GEOMETRY,1,0.03,horizontalTailMyNm,10000,-623.278895123929,-0.0623278895123929,0.0879998571297324,CREDIBLE,1
B15_V020,15,20,wingACX,wing.xAC,GEOMETRY,1,0.03,verticalTailMyNm,2000,-2.99761484363448,-0.00149880742181724,0.0879998571297324,CREDIBLE,1
B15_V020,15,20,wingACX,wing.xAC,GEOMETRY,1,0.03,totalMyNm,1000,-0.0423573547846464,-4.23573547846464e-05,0.0879998571297324,CREDIBLE,1
B15_V020,15,20,rotorHubX,rotor.pivotX,GEOMETRY,1,0.03,thetaDeg,10,54.4047356521281,5.44047356521281,1.83620965341921,CREDIBLE,1
B15_V020,15,20,rotorHubX,rotor.pivotX,GEOMETRY,1,0.03,collectiveDeg,20,-8.28256979104625,-0.414128489552312,1.83620965341921,CREDIBLE,1
B15_V020,15,20,rotorHubX,rotor.pivotX,GEOMETRY,1,0.03,cyclicLongDeg,20,101.669954344066,5.0834977172033,1.83620965341921,CREDIBLE,1
B15_V020,15,20,rotorHubX,rotor.pivotX,GEOMETRY,1,0.03,elevatorDeg,20,0,0,1.83620965341921,CREDIBLE,1
B15_V020,15,20,rotorHubX,rotor.pivotX,GEOMETRY,1,0.03,minimumMarginProxy,0.2,-0.118322425586375,-0.591612127931876,1.83620965341921,CREDIBLE,1
B15_V020,15,20,rotorHubX,rotor.pivotX,GEOMETRY,1,0.03,rotorLeftMyNm,5000,6613.6037919856,1.32272075839712,1.83620965341921,CREDIBLE,1
B15_V020,15,20,rotorHubX,rotor.pivotX,GEOMETRY,1,0.03,rotorRightMyNm,5000,6613.60379198562,1.32272075839712,1.83620965341921,CREDIBLE,1
B15_V020,15,20,rotorHubX,rotor.pivotX,GEOMETRY,1,0.03,wingMyNm,10000,-215.597246949759,-0.0215597246949759,1.83620965341921,CREDIBLE,1
B15_V020,15,20,rotorHubX,rotor.pivotX,GEOMETRY,1,0.03,fuselageMyNm,2000,139.539015510836,0.0697695077554179,1.83620965341921,CREDIBLE,1
B15_V020,15,20,rotorHubX,rotor.pivotX,GEOMETRY,1,0.03,horizontalTailMyNm,10000,-12988.6001262895,-1.29886001262895,1.83620965341921,CREDIBLE,1
B15_V020,15,20,rotorHubX,rotor.pivotX,GEOMETRY,1,0.03,verticalTailMyNm,2000,-62.5399496462024,-0.0312699748231012,1.83620965341921,CREDIBLE,1
B15_V020,15,20,rotorHubX,rotor.pivotX,GEOMETRY,1,0.03,totalMyNm,1000,100.009276596609,0.100009276596609,1.83620965341921,CREDIBLE,1
B15_V020,15,20,rotorHubZ,rotor.pivotZ,GEOMETRY,1,0.03,thetaDeg,10,9.68661619055983,0.968661619055983,0.326932167666494,CREDIBLE,1
B15_V020,15,20,rotorHubZ,rotor.pivotZ,GEOMETRY,1,0.03,collectiveDeg,20,-1.47468917320716,-0.073734458660358,0.326932167666494,CREDIBLE,1
B15_V020,15,20,rotorHubZ,rotor.pivotZ,GEOMETRY,1,0.03,cyclicLongDeg,20,18.1020606761129,0.905103033805646,0.326932167666494,CREDIBLE,1
B15_V020,15,20,rotorHubZ,rotor.pivotZ,GEOMETRY,1,0.03,elevatorDeg,20,0,0,0.326932167666494,CREDIBLE,1
B15_V020,15,20,rotorHubZ,rotor.pivotZ,GEOMETRY,1,0.03,minimumMarginProxy,0.2,-0.0210669881886732,-0.105334940943366,0.326932167666494,CREDIBLE,1
B15_V020,15,20,rotorHubZ,rotor.pivotZ,GEOMETRY,1,0.03,rotorLeftMyNm,5000,1169.90501229672,0.233981002459344,0.326932167666494,CREDIBLE,1
B15_V020,15,20,rotorHubZ,rotor.pivotZ,GEOMETRY,1,0.03,rotorRightMyNm,5000,1169.90501229672,0.233981002459344,0.326932167666494,CREDIBLE,1
